Datum	Uhrzeit	Burgenland	Kärnten	Niederösterreich	Oberösterreich	Salzburg	Steiermark	Tirol	Vorarlberg	Wien	Österreich
2020-05-02	15:00:00	327	410	2630	2256	1218	1765	3504	872	2526	15508
2020-05-02	16:00:00	327	410	2630	2256	1218	1765	3504	872	2527	15509
2020-05-02	17:00:00	327	410	2630	2256	1218	1766	3504	872	2529	15512
2020-05-02	19:00:00	327	410	2630	2256	1218	1766	3504	873	2529	15513
2020-05-02	20:00:00	327	410	2630	2256	1219	1766	3504	873	2530	15515
2020-05-02	21:00:00	327	410	2630	2256	1219	1766	3504	873	2529	15514
2020-05-02	22:00:00	327	410	2630	2256	1219	1766	3504	873	2529	15514
2020-05-03	00:00:00	327	410	2630	2256	1219	1766	3504	873	2529	15514
2020-05-03	02:00:00	327	410	2630	2256	1219	1766	3504	873	2529	15514
2020-05-03	03:00:00	327	410	2630	2256	1219	1766	3504	873	2530	15515
2020-05-03	04:00:00	327	410	2630	2256	1219	1766	3504	873	2530	15515
2020-05-03	05:00:00	327	410	2630	2256	1219	1766	3504	873	2530	15515
2020-05-03	06:00:00	327	410	2630	2256	1219	1766	3504	873	2530	15515
2020-05-03	07:00:00	327	410	2630	2256	1219	1766	3504	873	2530	15515
2020-05-03	09:00:00	327	410	2630	2256	1219	1766	3504	873	2529	15514
2020-05-03	10:00:00	327	410	2633	2256	1219	1766	3504	873	2529	15517
2020-05-03	11:00:00	327	410	2633	2256	1219	1766	3504	873	2529	15517
2020-05-03	12:00:00	327	410	2633	2256	1219	1766	3504	873	2529	15517
2020-05-03	13:00:00	327	410	2633	2256	1219	1767	3504	873	2536	15525
2020-05-03	14:00:00	327	410	2633	2256	1219	1766	3504	873	2538	15526
2020-05-03	16:00:00	327	410	2633	2257	1219	1767	3505	873	2538	15529
2020-05-03	17:00:00	327	410	2633	2257	1219	1767	3507	873	2540	15533
2020-05-03	19:00:00	327	410	2633	2257	1219	1767	3508	873	2540	15534
2020-05-03	21:00:00	327	410	2633	2257	1219	1767	3508	873	2538	15532
2020-05-03	22:00:00	327	410	2633	2258	1219	1767	3508	873	2538	15533
2020-05-04	00:00:00	327	410	2633	2258	1219	1767	3508	873	2538	15533
2020-05-04	01:00:00	327	410	2633	2258	1219	1767	3508	873	2539	15534
2020-05-04	02:00:00	327	410	2633	2258	1219	1767	3508	873	2540	15535
2020-05-04	03:00:00	327	410	2633	2258	1219	1767	3508	873	2540	15535
2020-05-04	04:00:00	327	410	2633	2258	1219	1767	3508	873	2540	15535
2020-05-04	05:00:00	327	410	2633	2258	1219	1767	3508	873	2540	15535
2020-05-04	06:00:00	327	410	2633	2258	1219	1767	3508	873	2540	15535
2020-05-04	07:00:00	327	410	2633	2258	1219	1767	3508	873	2540	15535
2020-05-04	08:00:00	327	410	2633	2258	1219	1767	3509	874	2540	15537
2020-05-04	09:00:00	327	410	2634	2258	1219	1773	3510	874	2541	15546
2020-05-04	11:00:00	328	410	2636	2258	1219	1773	3509	874	2540	15547
2020-05-04	12:00:00	328	410	2636	2258	1218	1773	3509	874	2539	15545
2020-05-04	13:00:00	328	410	2637	2258	1219	1773	3509	874	2539	15547
2020-05-04	14:00:00	328	410	2638	2258	1219	1773	3509	874	2539	15548
2020-05-04	15:00:00	328	410	2638	2258	1219	1774	3509	874	2541	15551
2020-05-04	16:00:00	328	410	2638	2258	1219	1774	3509	874	2541	15551
2020-05-04	17:00:00	328	410	2639	2259	1217	1774	3509	874	2541	15551
2020-05-04	18:00:00	329	410	2639	2259	1217	1774	3509	874	2542	15553
2020-05-04	19:00:00	329	410	2639	2259	1217	1774	3509	874	2543	15554
2020-05-04	20:00:00	329	410	2639	2259	1217	1774	3509	874	2552	15563
2020-05-04	21:00:00	329	410	2639	2259	1217	1774	3509	874	2552	15563
2020-05-04	22:00:00	329	410	2639	2259	1217	1774	3509	874	2552	15563
2020-05-04	23:00:00	329	410	2639	2259	1217	1774	3509	874	2552	15563
2020-05-05	00:00:00	329	410	2639	2259	1217	1774	3509	874	2552	15563
2020-05-05	01:00:00	329	410	2639	2259	1217	1774	3509	874	2553	15564
2020-05-05	02:00:00	329	410	2639	2259	1217	1774	3509	874	2553	15564
2020-05-05	03:00:00	329	410	2639	2259	1217	1774	3509	874	2553	15564
2020-05-05	04:00:00	329	410	2639	2259	1217	1774	3509	874	2553	15564
2020-05-05	05:00:00	329	410	2639	2259	1217	1774	3509	874	2553	15564
2020-05-05	06:00:00	329	410	2639	2259	1217	1774	3509	874	2553	15564
2020-05-05	07:00:00	329	410	2639	2259	1217	1774	3509	874	2553	15564
2020-05-05	08:00:00	329	410	2642	2259	1217	1774	3510	874	2554	15569
2020-05-05	09:00:00	329	410	2642	2259	1217	1776	3510	874	2554	15571
2020-05-05	10:00:00	329	410	2643	2259	1217	1777	3510	874	2555	15574
2020-05-05	11:00:00	329	410	2647	2259	1217	1777	3510	874	2556	15579
2020-05-05	12:00:00	329	411	2648	2259	1216	1777	3509	874	2556	15579
2020-05-05	13:00:00	329	411	2650	2258	1214	1777	3509	874	2554	15576
2020-05-05	14:00:00	329	411	2650	2258	1214	1777	3509	874	2554	15576
2020-05-05	15:00:00	329	411	2650	2258	1214	1777	3509	874	2557	15579
2020-05-05	16:00:00	329	411	2650	2258	1214	1777	3509	875	2559	15582
2020-05-05	17:00:00	329	411	2650	2258	1214	1778	3509	875	2560	15584
2020-05-05	18:00:00	329	411	2651	2258	1214	1778	3509	875	2560	15585
2020-05-05	19:00:00	329	411	2652	2258	1214	1778	3509	875	2560	15586
2020-05-05	20:00:00	329	411	2652	2258	1214	1778	3509	875	2560	15586
2020-05-05	21:00:00	329	411	2652	2258	1214	1778	3509	875	2559	15585
2020-05-05	22:00:00	329	411	2652	2258	1214	1778	3509	875	2559	15585
2020-05-05	23:00:00	329	411	2652	2258	1214	1778	3509	875	2560	15586
2020-05-06	00:00:00	329	411	2652	2258	1214	1778	3509	875	2560	15586
2020-05-06	01:00:00	329	411	2652	2258	1214	1778	3509	875	2560	15586
2020-05-06	02:00:00	329	411	2652	2258	1214	1778	3509	875	2560	15586
2020-05-06	03:00:00	329	411	2652	2258	1214	1778	3509	875	2560	15586
2020-05-06	04:00:00	329	411	2652	2258	1214	1778	3509	875	2560	15586
2020-05-06	05:00:00	329	411	2652	2258	1214	1778	3509	875	2560	15586
2020-05-06	06:00:00	329	411	2652	2258	1214	1778	3509	875	2560	15586
2020-05-06	07:00:00	329	411	2653	2258	1214	1778	3509	875	2560	15587
2020-05-06	08:00:00	329	411	2653	2259	1214	1778	3510	875	2560	15589
2020-05-06	09:00:00	329	411	2653	2259	1214	1779	3512	875	2560	15592
2020-05-06	10:00:00	329	411	2656	2259	1214	1780	3512	875	2578	15614
2020-05-06	11:00:00	330	411	2657	2259	1214	1780	3512	875	2581	15619
2020-05-06	12:00:00	330	411	2657	2259	1214	1783	3512	875	2582	15623
2020-05-06	13:00:00	330	411	2661	2259	1214	1782	3512	875	2582	15626
2020-05-06	14:00:00	330	411	2661	2259	1214	1783	3512	875	2585	15630
2020-05-06	15:00:00	330	411	2661	2259	1214	1784	3512	875	2587	15633
2020-05-06	16:00:00	330	411	2661	2260	1213	1783	3512	875	2591	15636
2020-05-06	17:00:00	330	411	2663	2261	1213	1785	3512	875	2592	15642
2020-05-06	18:00:00	330	411	2663	2262	1213	1785	3513	875	2594	15646
2020-05-06	19:00:00	330	411	2663	2262	1213	1785	3513	875	2595	15647
2020-05-06	20:00:00	330	411	2663	2263	1213	1785	3513	875	2594	15647
2020-05-06	21:00:00	330	411	2663	2263	1213	1785	3513	875	2597	15650
2020-05-06	22:00:00	330	411	2663	2263	1213	1785	3513	875	2598	15651
2020-05-06	23:00:00	330	411	2663	2263	1213	1785	3513	875	2598	15651
2020-05-07	00:00:00	330	411	2663	2263	1213	1785	3513	875	2598	15651
2020-05-07	01:00:00	330	411	2663	2263	1213	1785	3513	875	2598	15651
2020-05-07	02:00:00	330	411	2663	2263	1213	1785	3513	875	2598	15651
2020-05-07	03:00:00	330	411	2663	2263	1213	1785	3513	875	2598	15651
2020-05-07	04:00:00	330	411	2663	2263	1213	1785	3513	875	2598	15651
2020-05-07	05:00:00	330	411	2663	2263	1213	1785	3513	875	2598	15651
2020-05-07	06:00:00	330	411	2663	2263	1213	1785	3513	875	2598	15651
2020-05-07	07:00:00	330	411	2663	2263	1213	1785	3513	875	2598	15651
2020-05-07	08:00:00	330	411	2663	2263	1213	1785	3513	875	2599	15652
2020-05-07	09:00:00	330	411	2663	2263	1213	1785	3513	875	2600	15653
2020-05-07	10:00:00	330	411	2664	2263	1213	1785	3513	875	2601	15655
2020-05-07	11:00:00	330	411	2664	2263	1213	1785	3513	875	2604	15658
2020-05-07	12:00:00	330	411	2664	2263	1213	1785	3513	875	2604	15658
2020-05-07	13:00:00	330	411	2664	2263	1213	1787	3515	875	2605	15663
2020-05-07	14:00:00	330	411	2664	2263	1213	1787	3515	875	2605	15663
2020-05-07	15:00:00	330	411	2666	2263	1213	1787	3515	875	2605	15665
2020-05-07	16:00:00	330	411	2667	2263	1213	1787	3516	875	2605	15667
2020-05-07	17:00:00	330	411	2667	2264	1213	1787	3516	875	2605	15668
2020-05-07	18:00:00	330	411	2668	2264	1213	1787	3516	875	2606	15670
2020-05-07	19:00:00	330	411	2668	2264	1213	1787	3516	875	2607	15671
2020-05-07	20:00:00	330	411	2668	2264	1213	1788	3516	875	2607	15672
2020-05-07	21:00:00	330	411	2668	2264	1213	1788	3516	875	2607	15672
2020-05-07	22:00:00	330	411	2668	2264	1213	1788	3516	875	2608	15673
2020-05-07	23:00:00	330	411	2668	2264	1213	1788	3516	875	2608	15673
2020-05-08	00:00:00	330	411	2668	2264	1213	1788	3516	875	2608	15673
2020-05-08	01:00:00	330	411	2668	2264	1213	1788	3516	875	2608	15673
2020-05-08	02:00:00	330	411	2668	2264	1213	1788	3516	875	2608	15673
2020-05-08	03:00:00	330	411	2668	2264	1213	1788	3516	875	2608	15673
2020-05-08	04:00:00	330	411	2668	2264	1213	1788	3516	875	2608	15673
2020-05-08	05:00:00	330	411	2668	2264	1213	1788	3516	875	2608	15673
2020-05-08	06:00:00	330	411	2668	2264	1213	1788	3516	875	2608	15673
2020-05-08	07:00:00	330	411	2668	2264	1213	1788	3516	875	2608	15673
2020-05-08	08:00:00	330	411	2669	2264	1213	1788	3516	875	2609	15675
2020-05-08	09:00:00	330	411	2669	2264	1213	1789	3516	875	2610	15677
2020-05-08	10:00:00	330	411	2674	2264	1213	1789	3516	875	2614	15686
2020-05-08	11:00:00	330	411	2678	2265	1211	1790	3516	875	2629	15705
2020-05-08	12:00:00	330	411	2680	2264	1211	1790	3516	874	2626	15702
2020-05-08	13:00:00	330	411	2680	2264	1211	1792	3516	874	2630	15708
2020-05-08	14:00:00	330	411	2683	2264	1211	1792	3516	874	2630	15711
2020-05-08	15:00:00	330	411	2682	2265	1212	1792	3517	874	2631	15714
2020-05-08	16:00:00	330	411	2682	2265	1212	1792	3517	874	2631	15714
2020-05-08	17:00:00	330	411	2682	2265	1212	1792	3517	876	2632	15717
2020-05-08	18:00:00	330	411	2682	2265	1212	1792	3517	876	2642	15727
2020-05-08	19:00:00	330	411	2682	2266	1212	1792	3517	876	2642	15728
2020-05-08	20:00:00	330	411	2682	2266	1212	1794	3517	876	2646	15734
2020-05-08	21:00:00	330	411	2682	2266	1212	1794	3517	876	2646	15734
2020-05-08	22:00:00	330	411	2682	2266	1212	1794	3517	876	2647	15735
2020-05-08	23:00:00	330	411	2682	2266	1212	1794	3517	876	2648	15736
2020-05-09	00:00:00	330	411	2682	2266	1212	1794	3517	876	2648	15736
2020-05-09	01:00:00	330	411	2682	2266	1212	1794	3517	876	2648	15736
2020-05-09	02:00:00	330	411	2682	2266	1212	1794	3517	876	2648	15736
2020-05-09	03:00:00	330	411	2682	2266	1212	1794	3517	876	2648	15736
2020-05-09	04:00:00	330	411	2682	2266	1212	1794	3517	876	2648	15736
2020-05-09	05:00:00	330	411	2682	2266	1212	1794	3517	876	2648	15736
2020-05-09	06:00:00	330	411	2682	2266	1212	1794	3517	876	2648	15736
2020-05-09	07:00:00	330	411	2682	2266	1212	1794	3517	876	2647	15735
2020-05-09	08:00:00	330	411	2682	2266	1212	1794	3517	876	2647	15735
2020-05-09	09:00:00	330	411	2682	2266	1212	1794	3517	876	2647	15735
2020-05-09	10:00:00	330	411	2682	2266	1212	1796	3517	876	2647	15737
2020-05-09	11:00:00	330	411	2683	2266	1212	1796	3517	876	2649	15740
2020-05-09	12:00:00	331	411	2684	2267	1212	1796	3518	876	2661	15756
2020-05-09	13:00:00	331	411	2684	2267	1212	1796	3518	876	2661	15756
2020-05-09	14:00:00	331	411	2684	2267	1212	1796	3518	876	2661	15756
2020-05-09	15:00:00	331	411	2684	2267	1212	1796	3518	876	2661	15756
2020-05-09	16:00:00	331	411	2684	2268	1212	1797	3518	876	2661	15758
2020-05-09	17:00:00	331	411	2684	2268	1212	1811	3518	876	2661	15772
2020-05-09	18:00:00	331	411	2685	2268	1212	1810	3518	876	2662	15773
2020-05-09	19:00:00	331	411	2685	2268	1212	1810	3518	876	2664	15775
2020-05-09	20:00:00	331	411	2685	2268	1212	1810	3518	876	2664	15775
2020-05-09	21:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-09	22:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-09	23:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-10	00:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-10	01:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-10	02:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-10	03:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-10	04:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-10	05:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-10	06:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-10	07:00:00	331	411	2685	2268	1212	1810	3518	876	2665	15776
2020-05-10	08:00:00	331	411	2685	2268	1212	1810	3518	876	2666	15777
2020-05-10	09:00:00	331	411	2685	2268	1212	1810	3518	876	2666	15777
2020-05-10	10:00:00	330	411	2686	2268	1212	1810	3518	876	2666	15777
2020-05-10	11:00:00	330	411	2686	2268	1212	1810	3518	876	2669	15780
2020-05-10	12:00:00	330	411	2686	2268	1212	1810	3518	876	2672	15783
2020-05-10	13:00:00	330	411	2686	2269	1212	1810	3518	876	2672	15784
2020-05-10	14:00:00	330	411	2687	2269	1212	1810	3518	876	2672	15785
2020-05-10	15:00:00	330	411	2687	2270	1212	1810	3518	876	2672	15786
2020-05-10	16:00:00	330	411	2687	2270	1212	1810	3518	877	2672	15787
2020-05-10	17:00:00	330	411	2687	2269	1212	1810	3518	877	2672	15786
2020-05-10	18:00:00	330	411	2687	2269	1212	1810	3518	877	2672	15786
2020-05-10	19:00:00	330	411	2687	2269	1212	1810	3518	877	2672	15786
2020-05-10	20:00:00	330	411	2687	2269	1212	1810	3518	877	2672	15786
2020-05-10	21:00:00	330	411	2687	2269	1212	1810	3518	877	2672	15786
2020-05-10	21:59:59	330	411	2687	2269	1212	1810	3518	877	2672	15786
2020-05-10	23:00:00	330	411	2687	2269	1212	1810	3518	877	2672	15786
2020-05-11	00:00:00	330	411	2687	2269	1212	1810	3518	877	2672	15786
2020-05-11	01:00:00	330	411	2687	2269	1212	1810	3518	877	2672	15786
2020-05-11	02:00:00	330	411	2687	2269	1212	1810	3518	877	2673	15787
2020-05-11	03:00:00	330	411	2687	2269	1212	1810	3518	877	2673	15787
2020-05-11	04:00:00	330	411	2687	2269	1212	1810	3518	877	2673	15787
2020-05-11	05:00:00	330	411	2687	2269	1212	1810	3518	877	2673	15787
2020-05-11	06:00:00	330	411	2687	2269	1212	1810	3518	877	2673	15787
2020-05-11	07:00:00	330	411	2687	2269	1212	1810	3518	877	2673	15787
2020-05-11	08:00:00	330	411	2691	2269	1212	1810	3518	877	2674	15792
2020-05-11	09:00:00	330	411	2694	2269	1212	1810	3518	877	2677	15798
2020-05-11	10:00:00	330	410	2695	2269	1213	1811	3517	877	2682	15804
2020-05-11	11:00:00	330	410	2700	2270	1215	1811	3517	877	2685	15815
2020-05-11	12:00:00	331	410	2700	2270	1217	1811	3518	876	2695	15828
2020-05-11	13:00:00	331	411	2701	2270	1217	1811	3518	876	2696	15831
2020-05-11	14:00:00	331	411	2701	2269	1217	1810	3518	876	2710	15843
2020-05-11	15:00:00	331	411	2704	2266	1217	1810	3518	876	2712	15845
2020-05-11	16:00:00	331	411	2704	2267	1217	1810	3518	879	2720	15857
2020-05-11	17:00:00	332	411	2704	2266	1217	1810	3518	879	2733	15870
2020-05-11	18:00:00	332	411	2705	2266	1217	1810	3518	879	2737	15875
2020-05-11	19:00:00	332	411	2702	2266	1215	1810	3518	879	2738	15871
2020-05-11	20:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-11	21:00:00	332	411	2702	2267	1215	1810	3518	879	2739	15873
2020-05-11	22:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-11	23:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-12	00:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-12	01:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-12	02:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-12	03:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-12	04:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-12	05:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-12	06:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-12	07:00:00	332	411	2702	2267	1215	1810	3518	879	2740	15874
2020-05-12	08:00:00	332	411	2704	2267	1215	1810	3518	879	2741	15877
2020-05-12	09:00:00	332	411	2708	2267	1215	1810	3518	879	2747	15887
2020-05-12	10:00:00	332	411	2709	2268	1215	1813	3518	879	2747	15892
2020-05-12	11:00:00	332	411	2709	2268	1215	1813	3518	880	2747	15893
2020-05-12	12:00:00	332	411	2709	2268	1215	1813	3518	880	2746	15892
2020-05-12	13:00:00	332	411	2709	2268	1215	1813	3518	880	2746	15892
2020-05-12	14:00:00	332	411	2709	2269	1215	1813	3518	879	2746	15892
2020-05-12	15:00:00	332	411	2709	2269	1215	1813	3518	879	2748	15894
2020-05-12	16:00:00	332	411	2710	2269	1215	1814	3518	879	2753	15901
2020-05-12	17:00:00	331	411	2711	2269	1215	1814	3518	879	2753	15901
2020-05-12	18:00:00	331	411	2711	2269	1215	1814	3518	879	2753	15901
2020-05-12	19:00:00	331	411	2712	2269	1215	1814	3518	879	2753	15902
2020-05-12	20:00:00	331	411	2712	2269	1215	1814	3518	879	2754	15903
2020-05-12	21:00:00	331	411	2712	2269	1215	1814	3518	881	2757	15908
2020-05-12	22:00:00	331	411	2712	2269	1215	1814	3518	881	2758	15909
2020-05-12	23:00:00	331	411	2712	2269	1215	1814	3518	881	2758	15909
2020-05-13	00:00:00	331	411	2712	2269	1215	1814	3518	881	2758	15909
2020-05-13	01:00:00	331	411	2712	2269	1215	1814	3518	881	2759	15910
2020-05-13	02:00:00	331	411	2712	2269	1215	1814	3518	881	2759	15910
2020-05-13	03:00:00	331	411	2712	2269	1215	1814	3518	881	2759	15910
2020-05-13	04:00:00	331	411	2712	2269	1215	1814	3518	881	2759	15910
2020-05-13	05:00:00	331	411	2712	2269	1215	1814	3518	881	2759	15910
2020-05-13	06:00:00	331	411	2712	2269	1215	1814	3518	881	2759	15910
2020-05-13	07:00:00	331	411	2712	2269	1215	1814	3518	881	2759	15910
2020-05-13	08:00:00	331	411	2717	2268	1216	1814	3518	882	2764	15921
2020-05-13	09:00:00	331	411	2718	2268	1216	1814	3518	882	2769	15927
2020-05-13	10:00:00	331	411	2718	2268	1216	1814	3518	882	2773	15931
2020-05-13	11:00:00	331	411	2720	2268	1217	1814	3518	882	2778	15939
2020-05-13	12:00:00	331	411	2721	2268	1217	1814	3519	882	2789	15952
2020-05-13	13:00:00	331	411	2720	2268	1217	1814	3520	882	2792	15955
2020-05-13	14:00:00	335	411	2720	2268	1217	1814	3520	882	2797	15964
2020-05-13	15:00:00	335	410	2720	2268	1217	1814	3520	882	2807	15973
2020-05-13	16:00:00	334	410	2720	2268	1217	1814	3522	882	2808	15975
2020-05-13	17:00:00	334	410	2720	2268	1217	1814	3522	882	2809	15976
2020-05-13	18:00:00	334	410	2721	2269	1217	1814	3522	882	2809	15978
2020-05-13	19:00:00	334	410	2721	2269	1217	1814	3522	882	2809	15978
2020-05-13	20:00:00	334	410	2721	2269	1217	1814	3522	882	2809	15978
2020-05-13	21:00:00	334	410	2721	2269	1217	1814	3522	882	2810	15979
2020-05-13	22:00:00	334	410	2721	2269	1217	1814	3522	882	2810	15979
2020-05-13	23:00:00	334	410	2721	2269	1217	1814	3522	882	2810	15979
2020-05-14	00:00:00	334	410	2721	2269	1217	1814	3522	882	2810	15979
2020-05-14	01:00:00	334	410	2721	2269	1217	1814	3522	882	2810	15979
2020-05-14	02:00:00	334	410	2721	2269	1217	1814	3522	882	2810	15979
2020-05-14	03:00:00	334	410	2721	2269	1217	1814	3522	882	2810	15979
2020-05-14	04:00:00	334	410	2721	2269	1217	1814	3522	882	2810	15979
2020-05-14	05:00:00	334	410	2721	2269	1217	1814	3522	882	2810	15979
2020-05-14	06:00:00	334	410	2721	2269	1217	1814	3522	882	2810	15979
2020-05-14	07:00:00	334	410	2721	2269	1217	1814	3523	882	2810	15980
2020-05-14	08:00:00	334	410	2721	2269	1217	1814	3523	882	2810	15980
2020-05-14	09:00:00	334	411	2730	2269	1217	1814	3524	882	2814	15995
2020-05-14	10:00:00	334	411	2731	2269	1217	1814	3524	882	2814	15996
2020-05-14	11:00:00	334	411	2731	2269	1217	1814	3523	882	2819	16000
2020-05-14	12:00:00	334	411	2731	2270	1216	1814	3524	882	2821	16003
2020-05-14	13:00:00	334	411	2731	2271	1216	1814	3524	882	2822	16005
2020-05-14	14:00:00	334	411	2732	2271	1216	1814	3524	882	2823	16007
2020-05-14	15:00:00	334	411	2732	2271	1216	1814	3524	883	2829	16014
2020-05-14	16:00:00	334	411	2732	2271	1216	1814	3524	883	2832	16017
2020-05-14	17:00:00	334	411	2733	2270	1217	1815	3524	883	2832	16019
2020-05-14	18:00:00	334	411	2733	2270	1217	1815	3524	883	2832	16019
2020-05-14	19:00:00	334	411	2733	2270	1217	1815	3524	883	2832	16019
2020-05-14	20:00:00	334	411	2733	2270	1217	1815	3525	883	2832	16020
2020-05-14	21:00:00	334	411	2736	2270	1217	1815	3525	883	2832	16023
2020-05-14	22:00:00	334	411	2737	2270	1217	1815	3525	883	2833	16025
2020-05-14	23:00:00	334	411	2737	2270	1217	1815	3525	883	2834	16026
2020-05-15	00:00:00	334	411	2737	2270	1217	1815	3525	883	2834	16026
2020-05-15	01:00:00	334	411	2737	2270	1217	1815	3525	883	2834	16026
2020-05-15	02:00:00	334	411	2737	2270	1217	1815	3525	883	2834	16026
2020-05-15	03:00:00	334	411	2737	2270	1217	1815	3525	883	2834	16026
2020-05-15	04:00:00	334	411	2737	2270	1217	1815	3525	883	2834	16026
2020-05-15	05:00:00	334	411	2737	2270	1217	1815	3525	883	2834	16026
2020-05-15	06:00:00	334	411	2737	2270	1217	1815	3525	883	2834	16026
2020-05-15	07:00:00	334	411	2739	2270	1217	1815	3525	883	2835	16029
2020-05-15	08:00:00	334	411	2739	2270	1217	1815	3526	883	2835	16030
2020-05-15	09:00:00	334	411	2742	2271	1217	1815	3527	883	2835	16035
2020-05-15	10:00:00	334	411	2741	2273	1217	1815	3527	883	2846	16047
2020-05-15	11:00:00	334	411	2747	2273	1217	1815	3528	883	2846	16054
2020-05-15	12:00:00	334	411	2748	2273	1217	1815	3528	883	2856	16065
2020-05-15	13:00:00	334	411	2750	2274	1217	1815	3528	883	2856	16068
2020-05-15	14:00:00	334	411	2751	2274	1217	1816	3528	883	2857	16071
2020-05-15	15:00:00	334	411	2765	2274	1217	1816	3528	883	2865	16093
2020-05-15	16:00:00	335	411	2773	2274	1217	1816	3527	883	2870	16106
2020-05-15	17:00:00	335	411	2773	2275	1216	1816	3528	883	2872	16109
2020-05-15	18:00:00	335	411	2772	2275	1216	1818	3528	883	2872	16110
2020-05-15	19:00:00	335	411	2772	2275	1216	1818	3528	883	2872	16110
2020-05-15	20:00:00	335	411	2772	2275	1216	1818	3528	883	2871	16109
2020-05-15	21:00:00	335	411	2772	2275	1216	1818	3528	883	2872	16110
2020-05-15	22:00:00	335	411	2772	2275	1216	1818	3528	883	2873	16111
2020-05-15	23:00:00	335	411	2773	2275	1216	1819	3528	883	2876	16116
2020-05-16	00:00:00	335	411	2773	2275	1216	1819	3528	884	2889	16130
2020-05-16	01:00:00	335	411	2774	2275	1216	1819	3528	884	2890	16132
